ds_0_train,ds_0_validate,ds_1_train,ds_1_validate,combined_train,combined_validate
0.5253697603940963,0.04570659529417753,0.5378525623679161,0.49684812873601913,0.5316111613810063,0.27127736201509833
0.39652272000908856,0.18273716233670712,0.4050774078071117,0.56365966796875,0.40080006390810013,0.37319841515272856
0.35718529552221295,0.40774114057421684,0.3650869271159172,0.5594699084758759,0.3611361113190651,0.48360552452504635
0.3427815611660481,0.4236263148486614,0.3484478259086609,0.5626813471317291,0.3456146935373545,0.4931538309901953
0.33518087476491926,0.45778279192745686,0.3404996721446514,0.6059134304523468,0.33784027345478534,0.5318481111899018
0.3291770176589489,0.5772997364401817,0.33608054265379905,0.574081227183342,0.332628780156374,0.5756904818117619
0.32602005571126935,0.5676103681325912,0.33350564405322075,0.584894448518753,0.329762849882245,0.5762524083256721
0.32397358283400535,0.5765291973948479,0.33148709058761594,0.5705721825361252,0.32773033671081064,0.5735506899654865
0.32201042369008065,0.586776576936245,0.3295381860435009,0.6148867309093475,0.32577430486679076,0.6008316539227962
0.32141546115279196,0.5823232308030128,0.3286546564102173,0.6051467210054398,0.3250350587815046,0.5937349759042263
0.3206543798744679,0.5963567942380905,0.3275921261310577,0.6191890388727188,0.3241232530027628,0.6077729165554047
0.32008712500333786,0.5955182313919067,0.3267470452189446,0.614553302526474,0.3234170851111412,0.6050357669591904
0.3197939004004002,0.5916067585349083,0.32597780689597133,0.6183783859014511,0.3228858536481858,0.6049925722181797
0.31961304873228075,0.6163194477558136,0.32531297460198405,0.6179017722606659,0.3224630116671324,0.6171106100082397
0.31951053842902183,0.6089223772287369,0.3249147090315819,0.6247781068086624,0.32221262373030185,0.6168502420186996
0.31866111382842066,0.5952409356832504,0.3241517715156078,0.6171167641878128,0.32140644267201424,0.6061788499355316
0.3188639748096466,0.5853488966822624,0.32386870607733725,0.616941511631012,0.32136634044349194,0.6011452041566372
0.3188465990126133,0.5912390649318695,0.32345298752188684,0.6182534843683243,0.32114979326725007,0.6047462746500969
