,ds_0_train,ds_0_validate,ds_1_train,ds_1_validate,combined_train,combined_validate
0,0.40605580880865944,0.40605580880865944,0.39056467177202214,0.39056467177202214,0.3983102402903408,0.3983102402903408
1,0.375116125601402,0.375116125601402,0.3622474842747087,0.3622474842747087,0.36868180493805536,0.36868180493805536
2,0.33804648189498765,0.33804648189498765,0.32950078862848203,0.32950078862848203,0.3337736352617348,0.3337736352617348
3,0.321946961247872,0.321946961247872,0.3126799224292539,0.3126799224292539,0.3173134418385629,0.3173134418385629
