ds_0_train,ds_0_validate,ds_1_train,ds_1_validate,combined_train,combined_validate
0.5618260874350867,0.028770544255773228,0.6027000091473261,0.5653611421585083,0.5822630482912063,0.29706584320714075
0.3515921777486801,0.02876800112426281,0.3657897911469142,0.5170038441816965,0.3586909844477971,0.2728859226529797
0.3435162184635798,0.024225922922293346,0.3378585064411163,0.5305802226066589,0.3406873624523481,0.2774030727644761
0.3396635778745016,0.20025522199769816,0.33380694508552544,0.5683191418647766,0.33673526148001354,0.3842871819312374
0.335238407254219,0.20918206808467707,0.33258573313554124,0.4906758864720662,0.3339120701948801,0.34992897727837163
0.3345345477263133,0.198369059090813,0.3318061159054438,0.43079136808713275,0.3331703318158785,0.31458021358897287
0.33440415600935625,0.21151027145485082,0.330336606502533,0.5451191266377767,0.33237038125594465,0.37831469904631376
0.3282671550909678,0.4242755025625229,0.32995735367139184,0.526517927646637,0.32911225438117986,0.4753967151045799
0.32335385501384734,0.4926938811937968,0.32871951202551525,0.5306695699691772,0.3260366835196813,0.5116817255814871
0.3221367565790812,0.5456525087356567,0.32766244292259217,0.5178589125474294,0.3248995997508367,0.5317557106415431
0.320813340942065,0.5285428961118063,0.32720066587130225,0.5875526865323385,0.32400700340668365,0.5580477913220724
0.3207052050034205,0.5154018600781759,0.3270280996958415,0.5014320810635885,0.32386665234963097,0.5084169705708822
