ds_0_train,ds_0_validate,ds_1_train,ds_1_validate,combined_train,combined_validate
0.5168742321431636,0.17386667896062136,0.5686525030434132,0.5622862726449966,0.5427633675932884,0.368076475802809
0.38290511280298234,0.3126902161166072,0.41186611473560336,0.5334539040923119,0.3973856137692928,0.4230720601044595
0.3501706956326962,0.4788352567702532,0.3664794392883778,0.5544650703668594,0.35832506746053694,0.5166501635685563
0.3396445365250111,0.4661473948508501,0.3517138661444187,0.5488094836473465,0.3456792013347149,0.5074784392490983
0.33516090229153633,0.4760567471385002,0.3456965109705925,0.5636758655309677,0.3404287066310644,0.519866306334734
0.33161016374826435,0.4810263589024544,0.34193515166640276,0.5801911056041718,0.33677265770733356,0.5306087322533131
0.33103383660316466,0.46597669273614883,0.34159758016467096,0.5800564140081406,0.33631570838391783,0.5230165533721447
0.32938875958323477,0.48847434390336275,0.33925485372543335,0.5784899741411209,0.3343218066543341,0.5334821590222418
0.3304707957804203,0.4758617300540209,0.33873279884457586,0.5891900360584259,0.33460179731249806,0.5325258830562234
0.3279762546718121,0.4877718919888139,0.3383124221861362,0.6046571284532547,0.3331443384289741,0.5462145102210343
0.3256655618548393,0.6024844646453857,0.33778358012437815,0.5917628556489944,0.3317245709896088,0.5971236601471901
0.3249256750941277,0.5989232584834099,0.33812798336148264,0.6004983335733414,0.3315268292278052,0.5997107960283756
0.3248131349682808,0.5656670853495598,0.337585659623146,0.5975456982851028,0.33119939729571346,0.5816063918173313
0.32372186526656155,0.6046045422554016,0.3367946122586727,0.5987860411405563,0.3302582387626171,0.601695291697979
0.32353668615221975,0.5916568264365196,0.33722880586981774,0.6019292324781418,0.33038274601101875,0.5967930294573307
0.3233382974565029,0.6228937804698944,0.3366407932341099,0.5848301947116852,0.3299895453453064,0.6038619875907898
0.32418441042304036,0.6065829694271088,0.33639802485704423,0.6094934344291687,0.3302912176400423,0.6080382019281387
0.3230819821357727,0.6250788867473602,0.3360041183233261,0.6084355562925339,0.32954305022954944,0.616757221519947
0.3232613490521908,0.6164455562829971,0.33638765081763267,0.611389622092247,0.32982449993491175,0.6139175891876221
0.3230310732126236,0.6315103471279144,0.33635856404900555,0.6125306636095047,0.32969481863081457,0.6220205053687096
0.3220777241885662,0.645418256521225,0.33576478764414786,0.6124600023031235,0.328921255916357,0.6289391294121742
0.3224942511320114,0.6279417425394058,0.33504223302006725,0.623848631978035,0.3287682420760393,0.6258951872587204
0.3218210445344448,0.6603870987892151,0.33540968894958495,0.613799124956131,0.3286153667420149,0.637093111872673
0.32226042613387107,0.6558514833450317,0.3356988316774368,0.6219017058610916,0.3289796289056539,0.6388765946030617
0.32199993476271627,0.6306568384170532,0.33456957280635835,0.6246964037418365,0.3282847537845373,0.6276766210794449
0.32183094128966333,0.6417782604694366,0.33569643244147296,0.5931955873966217,0.3287636868655681,0.6174869239330292
0.3219132934510708,0.6153081506490707,0.33504917547106744,0.6214055269956589,0.32848123446106914,0.6183568388223648
0.32170153811573976,0.6387729197740555,0.33458905562758445,0.6131283938884735,0.3281452968716621,0.6259506568312645
0.3213968071341514,0.6288359016180038,0.33553094178438186,0.6114660501480103,0.32846387445926667,0.620150975883007
0.3209942276775837,0.6246239244937897,0.3345723408460617,0.6240105479955673,0.3277832842618227,0.6243172362446785
0.32177009835839276,0.6447992771863937,0.3350694768130779,0.6292813420295715,0.3284197875857353,0.6370403096079826
0.32213062286376953,0.6518059968948364,0.3355164079368114,0.6313102841377258,0.3288235154002905,0.6415581405162811
0.3216258880496025,0.6400714963674545,0.334203787446022,0.6297649145126343,0.32791483774781227,0.6349182054400444
0.3212995819747448,0.6560470461845398,0.33435312271118167,0.6316099762916565,0.3278263523429632,0.6438285112380981
0.32087411418557166,0.6225559264421463,0.3347143253684044,0.6256355941295624,0.327794219776988,0.6240957602858543
0.3215165543556214,0.637510359287262,0.3345330259203911,0.6199870258569717,0.32802479013800623,0.6287486925721169
0.3214095465838909,0.6426414251327515,0.3343852391839028,0.610487774014473,0.32789739288389685,0.6265645995736122
0.3213666923344135,0.6161698549985886,0.33456601172685624,0.6211957335472107,0.32796635203063484,0.6186827942728996
0.32145612135529517,0.6356301158666611,0.3341394898295402,0.6416511237621307,0.32779780559241767,0.6386406198143959
0.3213864350318909,0.639822244644165,0.33409830763936044,0.623898833990097,0.32774237133562567,0.631860539317131
0.3215753573179245,0.6313659325242043,0.3336893628537655,0.6205360889434814,0.327632360085845,0.6259510107338428
0.320454486310482,0.6266970932483673,0.33442393466830256,0.6126383692026138,0.3274392104893923,0.6196677312254906
0.3215126411616802,0.6347160786390305,0.3336600041389466,0.6168916821479797,0.3275863226503134,0.6258038803935051
0.3205047571659088,0.6263957470655441,0.33430371806025505,0.6060529202222824,0.3274042376130819,0.6162243336439133
0.32101291716098784,0.6412440985441208,0.33425890937447544,0.6203885823488235,0.32763591326773167,0.6308163404464722
0.32105080768465993,0.656487226486206,0.3335659888386726,0.6283121258020401,0.32730839826166636,0.6423996761441231
0.3205479449033737,0.647837907075882,0.3338034376502037,0.6244232803583145,0.3271756912767887,0.6361305937170982
0.31990070566534995,0.6161591708660126,0.3333422599732876,0.6194636970758438,0.32662148281931874,0.6178114339709282
