ds_0_train,ds_0_validate,ds_1_train,ds_1_validate,combined_train,combined_validate
0.7095319979331073,0.9172985628247261,0.6226358045549953,0.943057507276535,0.6660839012440514,0.9301780350506306
0.4900888485067031,0.9166316092014313,0.4350488247240291,0.9464416056871414,0.4625688366153661,0.9315366074442863
0.3541221119025174,0.9134966358542442,0.37414443668197184,0.9498369470238686,0.3641332742922446,0.9316667914390564
0.3402063022641575,0.917363852262497,0.3586067206719342,0.9545810297131538,0.34940651146804586,0.9359724409878254
0.34157105053172393,0.9134960249066353,0.35268274475546446,0.9578205496072769,0.34712689764359417,0.9356582872569561
0.3403193924356909,0.9135134294629097,0.34730636810555177,0.9563848823308945,0.34381288027062135,0.9349491558969021
0.34301647456253276,0.9175903648138046,0.34818876140257893,0.9589541256427765,0.34560261798255587,0.9382722452282906
0.34004560638876524,0.9170166775584221,0.3494932975839166,0.956776425242424,0.3447694519863409,0.936896551400423
0.3407095828477074,0.9172455444931984,0.3504863127189524,0.9566645920276642,0.3455979477833299,0.9369550682604313
0.3391163506928612,0.9151947423815727,0.34767374571631937,0.9374692142009735,0.3433950482045903,0.9263319782912731
0.3423505407922408,0.9159897044301033,0.34583307627369375,0.9541140422224998,0.3440918085329673,0.9350518733263016
0.3376440616214977,0.9172673299908638,0.3431149607195574,0.9433437511324883,0.34037951117052756,0.930305540561676
0.3415134391363929,0.9135382622480392,0.3427429023910971,0.9544609263539314,0.342128170763745,0.9339995943009853
0.3408496826887131,0.9173512980341911,0.34115126904319315,0.947943776845932,0.3410004758659531,0.9326475374400616
0.34255369007587433,0.9138514399528503,0.34134434163570404,0.9548036605119705,0.3419490158557892,0.9343275502324104
0.3396879899151185,0.9141176715493202,0.3408373375149334,0.9469868019223213,0.34026266371502595,0.9305522367358208
0.3373337984085083,0.913839265704155,0.3411994068061604,0.942373551428318,0.3392666026073343,0.9281064085662365
0.3397754308055429,0.9141775146126747,0.3393637029563679,0.9574427008628845,0.3395695668809554,0.9358101077377796
0.33620816556846395,0.9154718890786171,0.338485705501893,0.959172397851944,0.33734693553517847,0.9373221434652805
0.33928542803315553,0.9184828773140907,0.3370068914750043,0.9395372942090034,0.3381461597540799,0.9290100857615471
0.3393504698486889,0.9159786701202393,0.3362487107515335,0.9433351904153824,0.3377995903001112,0.9296569302678108
0.33999429029576916,0.915959820151329,0.33893174458952513,0.9417736008763313,0.3394630174426472,0.9288667105138302
0.33884629519546733,0.9183274805545807,0.33786901130395774,0.959269568324089,0.33835765324971256,0.9387985244393349
0.3408767545924467,0.9173095971345901,0.3366166300633374,0.9484246149659157,0.33874669232789206,0.9328671060502529
0.3394765389316222,0.9152066707611084,0.33621616398586945,0.9477313682436943,0.33784635145874586,0.9314690195024014
0.33722347547026243,0.9137498289346695,0.3372038094436421,0.9576068669557571,0.3372136424569523,0.9356783479452133
0.3374100967365153,0.9173883274197578,0.33491357109125924,0.9590253531932831,0.33616183391388726,0.9382068403065205
0.33804382208515615,0.9141592234373093,0.33487354744883147,0.9581113532185555,0.3364586847669938,0.9361352883279324
0.33773329766357646,0.9154644384980202,0.3349699518259834,0.9569653198122978,0.3363516247447799,0.936214879155159
0.34112217145807605,0.9166352152824402,0.3341628672445522,0.9603126645088196,0.3376425193513141,0.9384739398956299
0.3419094585320529,0.913812667131424,0.334670282462064,0.9532389491796494,0.33828987049705844,0.9335258081555367
0.3385750414694057,0.9165772348642349,0.332070653052891,0.9619741141796112,0.33532284726114836,0.9392756745219231
0.33960459425168876,0.9159340709447861,0.33238444170531106,0.9644841477274895,0.3359945179784999,0.9402091093361378
0.341720370685353,0.9165650457143784,0.33410951232208924,0.9593295529484749,0.33791494150372114,0.9379472993314266
0.3412681362208198,0.9174165800213814,0.3325667433878955,0.951095812022686,0.3369174398043576,0.9342561960220337
0.3414965359603657,0.9165875986218452,0.3323717765948352,0.9624585807323456,0.3369341562776005,0.9395230896770954
0.34003505636664,0.9137103781104088,0.3313107762266608,0.956465370953083,0.3356729162966504,0.9350878745317459
0.339814552489449,0.917248822748661,0.3313346890842213,0.950602263212204,0.33557462078683514,0.9339255429804325
0.34056323942016153,0.9180349111557007,0.33211590262020335,0.9535454660654068,0.3363395710201824,0.9357901886105537
0.33594341839061065,0.9166475608944893,0.3308449431377299,0.9535107091069221,0.33339418076417027,0.9350791350007057
0.339726324467098,0.9155095219612122,0.33084654808044434,0.9524306133389473,0.3352864362737712,0.9339700676500797
0.33506544109653025,0.916622519493103,0.33020344551871805,0.9527940005064011,0.33263444330762415,0.934708259999752
0.33868413111742807,0.9184988588094711,0.3294423432911144,0.945354662835598,0.3340632372042712,0.9319267608225346
0.34019295432988333,0.9172976240515709,0.3286333636325948,0.948432445526123,0.3344131589812391,0.932865034788847
0.3412174652604496,0.9175963327288628,0.32729767701205087,0.9540488496422768,0.3342575711362502,0.9358225911855698
0.3405457805184757,0.9158046543598175,0.32811137858559103,0.9540656730532646,0.3343285795520334,0.9349351637065411
0.3368769735097885,0.9183332324028015,0.3272595475701725,0.9548019990324974,0.3320682605399805,0.9365676157176495
0.3416854747954537,0.9173758625984192,0.32680904164033775,0.9609198048710823,0.3342472582178957,0.9391478337347507
0.3430209913674523,0.9167658239603043,0.3267204875455183,0.9383898228406906,0.33487073945648527,0.9275778234004974
0.33950384311816273,0.9173808619379997,0.3260551664759131,0.9455660432577133,0.3327795047970379,0.9314734525978565
0.33895975964910846,0.916575089097023,0.32526297779644237,0.9445478096604347,0.3321113687227754,0.9305614493787289
0.3397922305499806,0.9138145372271538,0.32625442392685833,0.9535079523921013,0.33302332723841943,0.9336612448096275
0.34365083014263825,0.9154499992728233,0.3247678288642098,0.9627345278859138,0.334209329503424,0.9390922635793686
0.3361746213015388,0.9175791665911674,0.32465323279885683,0.9565903469920158,0.3304139270501978,0.9370847567915916
0.34204259514808655,0.9158057272434235,0.32449307511834535,0.9602035731077194,0.33326783513321595,0.9380046501755714
0.34004657671732064,0.9141435548663139,0.32407695055007935,0.9647461324930191,0.3320617636337,0.9394448436796665
0.3386469544733272,0.913732036948204,0.3245338315472883,0.9622386917471886,0.3315903930103078,0.9379853643476963
0.3394847258048899,0.9154620319604874,0.3235246793312185,0.9506660103797913,0.3315047025680542,0.9330640211701393
0.3380301375599468,0.9185240119695663,0.3232239107875263,0.9496599435806274,0.3306270241737366,0.9340919777750969
0.3397400536957909,0.9141819775104523,0.3233724289080676,0.9536449164152145,0.3315562413019293,0.9339134469628334
0.3354160899625105,0.91853316873312,0.3227552832926021,0.9523050263524055,0.32908568662755633,0.9354190975427628
0.3388936765053693,0.9173055365681648,0.32274169606320996,0.9511730223894119,0.33081768628428965,0.9342392794787884
0.33739225654041066,0.9174247607588768,0.32193802472423105,0.949879840016365,0.3296651406323209,0.9336523003876209
0.3342413893517326,0.9166161939501762,0.32197896259672504,0.9502813220024109,0.3281101759742288,0.9334487579762936
0.3385592181892956,0.9167485237121582,0.3222178992103128,0.9550420194864273,0.3303885586998042,0.9358952715992928
0.3408986005712958,0.9152097776532173,0.32227294585284066,0.9636287912726402,0.3315857732120682,0.9394192844629288
0.33790125829332013,0.9169858023524284,0.32165951939190135,0.9582376778125763,0.32978038884261074,0.9376117400825024
0.3391886432381237,0.9180305451154709,0.3216093287748449,0.9531254693865776,0.3303989860064843,0.9355780072510242
0.3419605782803367,0.9173085540533066,0.32112160500358133,0.9560130313038826,0.331541091641959,0.9366607926785946
0.3385450796169393,0.9173447638750076,0.3206953967318815,0.9601318538188934,0.32962023817441044,0.9387383088469505
0.34012990225763884,0.915192149579525,0.320437812629868,0.9556327015161514,0.33028385744375344,0.9354124255478382
0.3425940108649871,0.9154292270541191,0.3203556204543394,0.9523471519351006,0.33147481565966325,0.9338881894946098
0.33808387114721183,0.9137928634881973,0.3206781657303081,0.9541527777910233,0.32938101843876,0.9339728206396103
0.3363938892588896,0.9173604622483253,0.32035422763403726,0.9547697901725769,0.3283740584464634,0.9360651262104511
0.34300524697584267,0.9152340888977051,0.3198241985896054,0.9549026042222977,0.33141472278272405,0.9350683465600014
0.33622140305883746,0.9173262789845467,0.319695647148525,0.9532807692885399,0.32795852510368123,0.9353035241365433
0.3380885115441154,0.9182994514703751,0.3199000165742986,0.9529529213905334,0.328994264059207,0.9356261864304543
0.3401174492695752,0.9173702746629715,0.3198113765786676,0.9559537768363953,0.3299644129241214,0.9366620257496834
0.3364141986650579,0.9152211770415306,0.31984391808509827,0.955475240945816,0.3281290583750781,0.9353482089936733
0.3382725137121537,0.9173493087291718,0.31985781560925874,0.9552974030375481,0.32906516466070623,0.9363233558833599
0.3398825061671874,0.9155317023396492,0.3197939203065984,0.9569109007716179,0.3298382132368929,0.9362213015556335
0.33946173156009,0.9137466102838516,0.3195922120529063,0.9559795036911964,0.32952697180649815,0.934863056987524
0.33723031860940594,0.9158198162913322,0.31942937917569103,0.9558943584561348,0.32832984889254846,0.9358570873737335
0.34247081858270306,0.9168049693107605,0.319157220861491,0.9541883021593094,0.330814019722097,0.9354966357350349
0.3384689732509501,0.9172783493995667,0.31912291838842277,0.9580402076244354,0.3287959458196864,0.937659278512001
0.33886892129393187,0.9173233434557915,0.3190225126112209,0.9590030536055565,0.32894571695257635,0.938163198530674
0.3395921421401641,0.9141528755426407,0.3190118837005952,0.9566420093178749,0.32930201292037964,0.9353974424302578
0.3380640569855185,0.9165815114974976,0.31876026795190926,0.9533032476902008,0.32841216246871385,0.9349423795938492
0.33841900439823375,0.9183275625109673,0.31890160721891064,0.9548872262239456,0.3286603058085722,0.9366073943674564
0.3371623246108784,0.9185440689325333,0.3188226976815392,0.9513976648449898,0.3279925111462088,0.9349708668887615
0.33670336709303017,0.9159474223852158,0.31893382615902843,0.9554198235273361,0.3278185966260293,0.9356836229562759
0.33647579042350545,0.9175892025232315,0.31879941505544324,0.9564212560653687,0.32763760273947434,0.9370052292943001
0.33498454269240885,0.9184897541999817,0.3189533142482533,0.9560181871056557,0.3269689284703311,0.9372539706528187
0.3356529754750869,0.9185106009244919,0.31867893566103545,0.9524300396442413,0.32716595556806116,0.9354703202843666
0.3359451767276315,0.9184990748763084,0.3185325580484727,0.9550179839134216,0.3272388673880521,0.936758529394865
0.33821790533907276,0.9166418686509132,0.31834764077382927,0.9559459164738655,0.32828277305645104,0.9362938925623894
0.3388101668918834,0.9166126102209091,0.3185393477187437,0.9586102440953255,0.3286747573053136,0.9376114271581173
0.33835453145644245,0.9170038923621178,0.3182107315343969,0.9483175203204155,0.3282826314954197,0.9326607063412666
0.33892082642106447,0.9159537926316261,0.31835053510525646,0.9514968618750572,0.32863568076316046,0.9337253272533417
0.34004122544737425,0.9173475280404091,0.3179624378681183,0.9560651257634163,0.32900183165774627,0.9367063269019127
